State_Name,Crop_Year,Season,Crop,Rainfall,Area,Fertilizer_Name,Fertilizer_Used,Produce,Humidity,Temperature
Tamil Nadu,2015,Zaid,Cotton,903.5092324286168,16.497533864713162,DAP,51.36788623982768,1608.2173027287704,36.74994906808046,35.971076016604464
Tamil Nadu,2022,Rabi,Wheat,587.6463783513866,29.990658453371612,NPK,45.516707075355356,1136.1127690707276,25.846280650164978,22.752591505800265
Andhra Pradesh,2002,Zaid,Wheat,832.6426834905388,32.32288947669426,Urea,54.35149631499394,1526.406335038888,22.935419300402412,24.288135182789375
Maharashtra,2017,Rabi,Cotton,728.4572985896579,41.02370793058423,NPK,84.22245356674196,1462.911277624517,17.998427245614543,19.89984532430899
Andhra Pradesh,2012,Kharif,Maize,184.12515895684237,33.259311792928884,Urea,76.5766659585931,604.9817869973588,22.72355127793478,17.787300296583936
Maharashtra,2022,Kharif,Rice,555.0079110133394,81.0300962175099,NPK,147.1526599005553,1395.2984508182637,24.763802048216768,26.554285884714133
Andhra Pradesh,2007,Rabi,Rice,223.13416444814044,77.272412810919,DAP,145.2158083790915,883.5976343303807,15.747466723762662,17.026306597651985
Maharashtra,2012,Zaid,Rice,556.0206881807457,34.795249803854354,Potash,60.10310008046959,1136.095272852473,31.128977157038022,30.143397929988392
Karnataka,2021,Rabi,Rice,304.37447474089856,38.95188676466954,NPK,65.31340985996914,780.1914672166083,42.44027654749294,39.72325780312978
Maharashtra,2013,Zaid,Cotton,795.8477006578324,47.38781803096306,DAP,70.96869183393305,1536.421143480337,11.83478645567413,11.83438394075112
Andhra Pradesh,2005,Zaid,Cotton,425.4884201723833,80.74538760702214,Potash,143.90776539010122,1211.2521324191766,26.66123412958829,24.43463318003255
Karnataka,2013,Kharif,Rice,187.93236343568847,32.48696690337856,Urea,78.26313561032403,625.8735096212124,14.624165244739535,18.89520551741226
Tamil Nadu,2014,Kharif,Wheat,552.929380253021,33.107444821760836,DAP,62.378050440472514,1127.0515562976718,22.675701791824494,19.96992362876836
Maharashtra,2005,Kharif,Cotton,716.7260689680992,40.879837789723666,Urea,66.35161457627375,1407.885598417818,39.39789969874167,39.91095089443622
Maharashtra,2003,Kharif,Wheat,325.60450376939826,2.0182740918296225,Urea,22.342022776041834,644.9039877065103,15.376282355592187,12.027933938726807
Karnataka,2006,Kharif,Cotton,948.7712182434765,21.6163361067793,DAP,51.43494417480243,1684.272136157427,16.99783951261001,20.744036049487157
Maharashtra,2004,Rabi,Wheat,749.8320047077143,83.75366380842897,Potash,143.77674301010202,1687.8392928160813,22.082612699804002,17.89738726251106
Maharashtra,2019,Zaid,Maize,632.1896010002577,24.141838799864985,DAP,38.05429968397899,1179.2641787464054,13.062860747125647,10.18079303507204
Karnataka,2009,Zaid,Rice,526.8388314546146,58.19333999152395,DAP,112.09888292510274,1246.0595875798283,20.445652874644537,22.87192909826593
Andhra Pradesh,2003,Kharif,Wheat,382.8435418953511,68.49933496093395,Potash,124.70460450299716,1066.1451365318228,27.495096634724668,27.86136266928223
Tamil Nadu,2020,Zaid,Cotton,409.83571804480215,16.719736756362643,Potash,51.17870063372107,864.608877965878,31.034409160023092,33.43768943703966
Karnataka,2004,Kharif,Cotton,529.1711866039939,86.17102548362075,Urea,150.1455238932463,1377.5234551347205,27.939408754697745,31.18499677838319
Karnataka,2008,Rabi,Cotton,533.9307993125819,11.535268101067066,NPK,20.302171453732157,980.9410623559595,18.984711228978174,22.777791084367173
Maharashtra,2003,Zaid,Maize,195.94715893746127,17.273785908992657,DAP,47.80244853809749,540.3980541928648,22.040000659011433,18.668503523216735
Maharashtra,2017,Zaid,Wheat,619.4120325007518,24.036206664188295,Urea,50.12340484501768,1201.8007659500643,11.081050222998028,10.235908822863623
Karnataka,2002,Rabi,Rice,268.4624070423035,89.95038810996786,NPK,160.05953464691046,1026.893361780678,15.386264344026474,10.417425057810997
Tamil Nadu,2017,Zaid,Wheat,265.9462512340205,40.35454640980902,DAP,73.78719453313475,731.4165012612559,11.789116951470739,12.143585782627078
Andhra Pradesh,2004,Zaid,Wheat,929.4320344510218,80.81611954257954,Potash,126.67460084515832,1924.9922014668448,38.49767655417922,36.645167695529764
Andhra Pradesh,2004,Rabi,Rice,362.08476889857843,20.63016632690414,Urea,38.978643031923134,776.3501743399671,18.54082111906467,21.30205353593202
Andhra Pradesh,2017,Rabi,Wheat,876.722949948206,44.61638923608555,NPK,85.67002360928855,1683.2807089569617,27.05552304076258,26.656210647224494
Andhra Pradesh,2008,Zaid,Rice,767.2896441662957,75.86697614962739,Potash,122.03258749748997,1666.68497303786,33.24885182104354,28.38244501150183
Tamil Nadu,2006,Zaid,Rice,197.8531385138089,60.758691450054926,NPK,112.1690117507564,749.4354293690014,29.54514257763974,32.74331893621153
Andhra Pradesh,2014,Zaid,Maize,244.05879009758607,57.68660048149095,NPK,109.98609136034045,813.1938069808506,36.34316482535561,33.17212303650653
Andhra Pradesh,2001,Kharif,Cotton,212.89477979690324,43.61426137487667,Urea,78.07071404572483,667.7537179413747,36.42002673023452,35.89037906368176
Tamil Nadu,2014,Zaid,Cotton,420.3079453073996,21.335489744120075,NPK,47.808685267401586,881.2538163913001,18.585012307317804,23.57930691304489
Maharashtra,2005,Zaid,Cotton,371.21736358447424,1.2761325199223152,NPK,27.080112221486573,735.0389080759295,6.09696045924565,10.651011951933688
Andhra Pradesh,2005,Kharif,Wheat,698.5966037465748,92.31423930991434,NPK,157.56967989649462,1648.43596615438,11.36266635500342,15.585123100499935
Tamil Nadu,2015,Kharif,Maize,798.966555615899,94.50515126161288,DAP,167.03009456131682,1823.3946625069025,22.518617386101987,27.1726695255644
Karnataka,2015,Zaid,Cotton,256.01745254454784,16.530867870905205,NPK,52.289066812869294,636.1268128429335,13.01271201024202,17.340355446380574
Karnataka,2010,Kharif,Wheat,828.6287466944425,90.68095178563614,DAP,159.59714898613194,1857.303534730304,33.804508013834564,36.5420871368167
Tamil Nadu,2018,Rabi,Wheat,355.31191450137425,79.82524842823622,DAP,138.21038502280965,1088.0823105340758,37.48014205868647,34.39478141539931
Tamil Nadu,2017,Rabi,Cotton,725.6283425169511,21.606973579186057,NPK,40.40487479609343,1315.2904502012789,34.43519902661485,35.49405654809395
Karnataka,2016,Kharif,Rice,632.8859477049057,14.094007236637198,NPK,43.31779831569126,1181.2237761439108,37.299550925029614,39.994636620233095
Karnataka,2016,Zaid,Maize,848.4879603186716,79.0773539444589,Potash,139.39545922473513,1821.2361073197915,35.91584083426472,33.40227238834048
Maharashtra,2002,Zaid,Maize,381.75123048503815,87.58201194972636,Potash,147.97566547935776,1144.228472119166,38.02431066984883,39.00942567655734
Andhra Pradesh,2021,Kharif,Wheat,533.009905470961,31.590010599880035,DAP,57.46444399433848,1094.478945743279,31.528568982543316,27.85892675255402
Andhra Pradesh,2019,Zaid,Rice,609.7214906128833,90.26701738212657,Potash,148.74548145066456,1493.560653549679,17.62583174124407,21.865696485267257
Karnataka,2021,Rabi,Wheat,189.8871036876426,37.865326933412206,Potash,76.89240118721982,632.4612545572609,20.71502414519232,24.20357644226445
Maharashtra,2018,Zaid,Wheat,326.6870651005627,11.185676186029692,Urea,45.050092928037664,719.7433309923332,26.121591601857787,23.457066150453286
Andhra Pradesh,2005,Zaid,Rice,104.05852134506182,59.7160574173598,Potash,111.60638198026697,614.4995229008939,9.73370149750249,14.122857288378949
Karnataka,2003,Rabi,Wheat,734.6354841836187,7.2166652607132065,NPK,33.666711053858585,1291.3062906886626,20.325126826878204,18.12717338127279
Karnataka,2001,Zaid,Wheat,190.33076184763024,64.34487844557822,NPK,107.0341377049999,739.2650016706023,25.466230825556195,24.55343386173071
Karnataka,2001,Zaid,Cotton,334.8354959452448,60.940998333757,DAP,97.05226248633646,921.4790141407706,39.13961863707968,39.1224348753894
Karnataka,2000,Kharif,Wheat,737.3763847110768,26.18286172449568,DAP,62.5199283353149,1406.8149740478168,30.080560555209885,27.721022854819747
Andhra Pradesh,2019,Rabi,Maize,372.2600049860379,54.73042265942059,Urea,97.03925124113444,981.3827877980514,13.03792407852075,15.948228082427923
Karnataka,2014,Kharif,Cotton,781.7983214046059,59.302259202057186,Potash,118.20252346254716,1639.7252786613712,34.941972383243794,38.282680822274045
Maharashtra,2007,Rabi,Rice,744.770482097652,66.88570473860037,NPK,128.04425788963403,1622.770107622705,27.94756514699069,25.10368543541658
Karnataka,2021,Kharif,Maize,846.5880965064136,54.607101097761294,DAP,110.22100193038123,1715.5030182242708,16.934631570092844,14.049270466982748
Andhra Pradesh,2019,Rabi,Maize,765.6904649520206,27.346423338293718,Potash,56.797341336645125,1431.443195327081,41.34196850882909,37.719333145776346
Tamil Nadu,2010,Kharif,Rice,763.4024391763578,8.935156761019108,NPK,29.72906496987413,1325.0709654816515,23.060711706590507,20.510891826888063
Karnataka,2010,Kharif,Rice,417.4018774658627,79.78562706489217,Potash,147.28807578109928,1203.9370723174356,23.941370243392825,23.41666389378235
Karnataka,2022,Zaid,Rice,630.0841479333575,25.943251596394006,Urea,42.70656221725953,1195.2349802338342,19.096338600708435,14.875757376629977
Andhra Pradesh,2005,Rabi,Cotton,358.7261603233101,57.76636982206484,DAP,106.31648757224589,982.6640871715358,25.14732258054218,21.832569801116197
Maharashtra,2018,Zaid,Rice,135.78170851574077,41.58102473208077,DAP,65.47149588867101,541.0758990266912,12.3855870403294,11.578462562607164
Maharashtra,2019,Rabi,Rice,274.78477706462434,7.608577595980389,NPK,37.3906081902172,603.4309728147293,14.619373597947131,12.246135260887947
Andhra Pradesh,2007,Zaid,Wheat,617.4287378612564,25.315421862176187,NPK,61.29429959113251,1201.9319297023505,31.027079185685857,35.09061771564492
Karnataka,2014,Kharif,Wheat,444.0893483680499,1.5731134100851019,Urea,7.041653185818783,796.9935117274483,19.94832473230349,24.575606061311625
Maharashtra,2012,Zaid,Cotton,352.8879423455145,11.978830690856416,Potash,38.42570555949511,747.3591542885019,19.375784322757085,23.077793315866973
Tamil Nadu,2001,Kharif,Cotton,296.54977349818034,53.0464361876964,NPK,105.36366665179793,871.1555470847787,12.917693557092162,15.203924521778195
Andhra Pradesh,2020,Kharif,Cotton,500.2236041690865,43.135461138519965,Potash,68.56962960658558,1087.66103191746,39.44677874483531,36.58177164157347
Andhra Pradesh,2017,Rabi,Maize,111.18772609995831,93.74880301552903,NPK,158.43810264221446,776.5817951736557,11.117003227136273,14.116506860857731
Andhra Pradesh,2004,Rabi,Wheat,450.18046732298615,28.326156743562894,Urea,65.26744947254477,978.087400831573,25.502583928731433,23.917660371184724
Maharashtra,2011,Kharif,Cotton,571.0230091647134,48.184270219141034,NPK,87.55581209750167,1238.8691654025022,13.762925786861963,16.2528471924452
Tamil Nadu,2007,Kharif,Maize,262.0546740390964,97.49312668632929,Urea,172.88458173998904,1050.5709298817426,31.751307735751546,35.750439988117115
Maharashtra,2001,Zaid,Rice,117.79553814384985,9.567723808835822,NPK,40.49089454148462,385.3665557744653,26.331760244850898,30.91999654086354
Karnataka,2006,Zaid,Wheat,358.3280198598334,22.70007527682435,Urea,45.329512191524735,779.6608997441735,15.024233403385084,16.570728853792303
Tamil Nadu,2014,Kharif,Rice,816.5175123269375,50.59733307784466,Urea,86.94655594751161,1620.8796341136829,18.70669859425933,14.965233883023725
Tamil Nadu,2014,Zaid,Cotton,770.8215490196276,38.47153230283113,NPK,80.36829563462446,1504.1423886536074,21.006914379789492,24.028314390694334
Maharashtra,2007,Zaid,Cotton,760.5479876360896,27.355820948322915,DAP,63.36226741243156,1424.889904947138,23.397955913023072,25.025794328986912
Tamil Nadu,2016,Zaid,Wheat,533.5379136184354,94.41704328748413,Potash,147.1366903488782,1389.9115509092044,22.859025720167658,27.698991284535648
Andhra Pradesh,2006,Kharif,Rice,623.3959458985274,22.817076073725538,NPK,49.510150424686344,1188.229358187042,36.743809234588994,35.392899136441216
Andhra Pradesh,2015,Kharif,Cotton,364.24001529750285,46.1054589302368,Urea,98.00030626818172,943.0642102814699,20.63714364659627,21.8853788214344
Maharashtra,2008,Kharif,Maize,858.9172116416892,96.33886746881731,Potash,155.2771686195905,1915.285545531585,17.709599243552177,13.941208127015065
Karnataka,2003,Kharif,Wheat,463.7189455189363,92.53701351660776,Urea,167.3548039530805,1322.8322176890558,31.014876859944366,30.820204709573368
Andhra Pradesh,2021,Rabi,Wheat,944.5442091958926,15.766118726345413,Potash,39.41402830844946,1634.9795261024651,31.392783290564353,33.31212897234184
Andhra Pradesh,2003,Kharif,Wheat,727.7538769616174,65.3313957995512,DAP,122.71359737463155,1573.1144592523044,26.179947829775582,22.3569234653336
Andhra Pradesh,2003,Zaid,Maize,403.7148342243041,4.613992836784325,Potash,28.112773305688993,791.1305882490749,12.639911549551792,17.369413795606945
Maharashtra,2020,Kharif,Maize,680.1509029867384,66.9213185823563,DAP,101.55007736677199,1478.496752299717,17.937442718417955,13.607283133564955
Karnataka,2006,Kharif,Maize,761.4060026784913,42.64234011337867,Potash,90.58810896693596,1518.9075825425957,7.599914790244581,12.438467878321191
Maharashtra,2011,Rabi,Rice,557.2767234022799,51.19960330918344,Urea,87.35511970603713,1224.4338076511096,33.665656716436196,34.79354844540897
Karnataka,2010,Kharif,Maize,615.3770169112014,21.2306828883537,DAP,50.90420622236903,1181.8296226131595,37.9939065123143,35.434517600472645
Maharashtra,2021,Zaid,Wheat,121.66335558669182,84.53962724042198,NPK,151.66362222068935,777.7815777787403,29.8140358214155,29.10401880056038
Karnataka,2010,Rabi,Wheat,845.5922417801128,69.75246205989805,NPK,108.07005000128822,1741.4238168171146,33.39592040312045,32.945269959662
Maharashtra,2007,Zaid,Rice,714.5145889443132,44.83540914166134,Urea,78.5896912938527,1440.144171756925,18.695167293168492,22.06657434173063
Andhra Pradesh,2008,Rabi,Rice,527.1099088526671,94.40703287831593,NPK,157.82338742849424,1417.7699534053993,17.354726536971484,12.402763442599154
Karnataka,2003,Rabi,Maize,541.4842554032671,56.623376207336236,Urea,97.19106244710218,1233.6699024194236,33.76499025453465,34.12848470361093
Maharashtra,2003,Rabi,Rice,763.7839602155842,92.28344265074658,DAP,156.51986702768744,1749.3381921875646,20.07612145838677,22.156754192854226
Andhra Pradesh,2021,Zaid,Cotton,285.6221522850317,69.85014794427515,NPK,123.57493006857484,929.5637958002018,27.611207535184132,30.237154313418877
Tamil Nadu,2011,Rabi,Maize,372.2382047651639,98.96714273343706,Urea,164.49072013156683,1198.6334989323243,27.500341637792097,28.31487372034671
Andhra Pradesh,2015,Zaid,Maize,994.4955128605903,60.28262553947858,Urea,92.46560387063019,1905.6666152926362,25.998274265427053,21.03593273277511
Karnataka,2004,Zaid,Wheat,962.7310074821507,27.883883118391218,Urea,59.16989751253986,1737.2210133840156,12.903764555792801,17.360729607579795
Karnataka,2021,Rabi,Cotton,804.5290014476234,69.68004539721576,NPK,127.23554674556347,1710.669564874962,27.744603263841334,24.14427932396485
Andhra Pradesh,2008,Kharif,Wheat,447.7281657652252,38.313611361615116,DAP,77.87293544871153,1016.788452118435,30.154978815228432,29.355995176964385
Andhra Pradesh,2022,Zaid,Cotton,192.66053394714223,65.3986471685804,NPK,107.7852994379206,756.5463618535075,38.57806466972578,37.03757521135838
Andhra Pradesh,2019,Kharif,Maize,395.71081475410926,20.771602362459564,Urea,42.90359101483174,839.6096550070617,38.442458964812644,39.31979607553987
Tamil Nadu,2003,Zaid,Rice,138.2781565311542,88.1037146653569,Urea,139.125484877555,775.230673129539,41.55702400635994,36.947625994571
Andhra Pradesh,2022,Zaid,Rice,508.83543523699507,40.809005468130415,Potash,78.04877150312016,1107.295791868479,34.06338774741487,36.103563406406536
Tamil Nadu,2007,Kharif,Maize,858.2025764429538,33.298648942070635,DAP,79.19980567574733,1612.298959680784,26.023806925509422,25.229270680197565
Tamil Nadu,2017,Kharif,Cotton,956.2685236964538,19.201221067585106,NPK,49.21709088008429,1676.3558947170352,14.43605921129013,10.065467005144582
Andhra Pradesh,2017,Kharif,Rice,747.3091128457837,88.5712721313557,DAP,143.06927663137523,1699.8340706375343,14.547644114476556,13.972951028247769
Karnataka,2021,Zaid,Wheat,856.604727469897,24.770666471609047,Urea,39.42145237109156,1524.7809324616985,34.631091500547186,37.68490815638286
Tamil Nadu,2013,Zaid,Rice,352.54992948763925,22.61586106777409,Potash,57.62020753564321,806.1903178568688,20.239443158762622,20.02023644707795
Maharashtra,2016,Rabi,Cotton,909.9912345802985,9.041076009613482,Potash,16.111116050499476,1538.9055288789805,10.90118814650172,14.278125233558548
Tamil Nadu,2018,Rabi,Maize,293.45466320991267,60.070404684827984,NPK,110.28098627551002,884.070361736882,16.016505280775696,20.926955919409693
Tamil Nadu,2017,Kharif,Maize,612.8885910377968,41.101836133516485,Potash,87.34834346082677,1283.132967471308,27.839043548586748,32.83135193188324
Tamil Nadu,2017,Zaid,Wheat,318.05474413848935,32.506262586733726,Urea,76.20576824898669,801.910216829628,19.310159572967727,16.669176749527722
Tamil Nadu,2014,Kharif,Rice,551.108944255928,8.836759860003879,Urea,29.40408252570976,1020.2778084371695,35.09906309037481,30.390090126455203
Maharashtra,2010,Rabi,Rice,844.3621444070171,27.925749430057515,Urea,68.37697994411232,1564.1359008906297,31.023182847197667,31.50548843367894
Maharashtra,2002,Kharif,Wheat,323.89271382982787,37.5744293285018,NPK,84.09500744763308,831.9257794369186,13.094068894602625,13.81519360039109
Maharashtra,2001,Zaid,Wheat,462.9089402118136,46.89567854872034,Potash,96.18272000185415,1092.9161044449381,14.695201250084605,13.880433002002508
Maharashtra,2000,Kharif,Cotton,971.0115560906672,85.67662672593494,Urea,147.21657459967093,2045.3008954010588,15.82420618842901,15.579857663400215
Karnataka,2019,Rabi,Maize,249.20700911522954,41.6621675774744,Urea,79.02524492413171,720.029703762238,27.92530919723802,23.61114701970541
Maharashtra,2016,Kharif,Maize,259.228642063062,89.36149200894319,NPK,148.40027657779842,989.7164628107112,26.262327883493196,29.71912856872103
Karnataka,2001,Kharif,Rice,293.8026188951331,75.39806847074446,DAP,137.23222097237883,977.1832841575762,30.812864981383957,31.30346689271157
Karnataka,2009,Rabi,Wheat,434.95204839652826,78.31790676674996,Potash,116.94231220253505,1146.860613438358,29.367055047307964,25.697719443036714
Tamil Nadu,2013,Rabi,Cotton,905.6915234566318,81.49674850296165,Urea,124.519556832997,1878.832089736583,28.77945243963819,32.93307451892433
Karnataka,2019,Kharif,Maize,462.2058407132266,3.9037651824763593,Urea,31.81095180341702,877.6665811834256,35.25131700919026,30.951854541840483
Karnataka,2019,Kharif,Cotton,856.068195814235,72.71329319441543,DAP,139.72581659140678,1820.835857141746,12.142423050808635,16.804865938329783
Tamil Nadu,2005,Rabi,Cotton,757.980270253161,56.8382766097857,Potash,90.66254632770965,1544.7068408897683,21.39424174020624,24.87118430168863
Maharashtra,2005,Rabi,Wheat,219.1557342548282,59.55223586914582,Potash,106.71473020136352,777.0160488350926,17.652110076992045,14.793066995356117
Karnataka,2016,Kharif,Rice,367.16632334688035,2.124296230235287,DAP,23.24500620212815,709.036917813158,20.322475674944243,17.005967349596382
Andhra Pradesh,2006,Zaid,Rice,613.2049339953008,48.96344707413981,Potash,87.36048497361014,1311.297038067083,21.88800411645614,17.830563386984014
Maharashtra,2016,Rabi,Rice,212.5921199011528,93.83156757257966,Urea,170.64855603587102,968.1181299912073,35.98398164582275,34.493631653626686
Tamil Nadu,2000,Kharif,Wheat,462.06841454322114,14.039150536472556,Urea,22.053117579575456,877.6738014322093,11.240214761659567,10.08334460450036
Maharashtra,2011,Kharif,Cotton,190.45363622011664,53.09303506933696,DAP,99.61466383569325,702.3570993216807,38.88011061856177,37.460557758630756
Tamil Nadu,2011,Zaid,Rice,864.6166992333732,1.666028802487166,NPK,12.885281380877107,1432.6966966833145,12.156387114400278,14.901003908661231
Andhra Pradesh,2019,Kharif,Rice,690.9836126473102,48.73402508636667,NPK,93.79465010956628,1421.2642134283574,21.670252466944444,24.705759546727258
Karnataka,2015,Rabi,Rice,165.94712769013745,99.06735506726413,DAP,158.3685551735954,871.2189079755162,34.55720890931818,29.89722710386037
Karnataka,2014,Rabi,Wheat,725.5088135613005,83.49927268608927,Urea,148.2501667856877,1668.9573961619267,22.40285461118854,25.469092313411664
Maharashtra,2010,Zaid,Rice,136.28330209023932,30.528728525671937,Potash,51.09431510363685,484.2415627124371,23.956120347139773,23.456618551897513
Andhra Pradesh,2020,Rabi,Wheat,801.7576518940944,49.84484776626482,Urea,77.76074178672407,1576.3558540399044,31.386138399163116,33.23400599334225
Andhra Pradesh,2019,Rabi,Maize,930.7044861600739,88.60064374289429,DAP,153.81616415159408,1994.8715189430068,31.113300374529828,28.249024392208256
Andhra Pradesh,2015,Kharif,Maize,979.7113413142139,69.11805479361824,NPK,131.79865452431918,1980.6740047048975,35.4949954029998,38.830408377366496
Tamil Nadu,2012,Zaid,Maize,170.6112998812354,35.81584999687328,Urea,59.087725511307426,553.3999974275557,33.932410632335305,33.84357579514781
Tamil Nadu,2019,Zaid,Rice,411.68505616596434,74.45677402486143,NPK,135.36263650341505,1152.0083366948188,20.000293300637022,17.817160994838588
Maharashtra,2018,Kharif,Wheat,702.169196524999,25.638759647499445,Potash,60.893025177138036,1331.8991835688785,19.689630738879362,24.183846489196902
Andhra Pradesh,2001,Kharif,Rice,629.0489861462038,89.33381143255968,DAP,159.3184618876184,1547.838397667999,31.034407678786607,26.187287258272935
Karnataka,2002,Rabi,Cotton,643.7862875372726,79.05774866396548,NPK,133.80969759415558,1501.3404070092322,15.096372973870881,16.270183381862868
Karnataka,2016,Kharif,Maize,790.4621567263788,74.10314630275302,DAP,113.38068885644729,1680.0508061640878,26.465402344776635,21.980205852797482
Andhra Pradesh,2000,Zaid,Rice,694.0643258417728,53.88364193966988,NPK,81.64515327860033,1422.483014615171,16.729245729343216,12.716290720736861
Tamil Nadu,2017,Kharif,Wheat,722.8442675888272,71.2201041089818,Potash,112.3415259115396,1563.253105695975,9.519472236395119,13.96453452112247
Karnataka,2014,Zaid,Rice,644.4112627722939,47.37385228796395,NPK,77.30986968586589,1340.6026246591985,36.26692941321941,32.86261337294174
Maharashtra,2015,Zaid,Maize,138.31434663407654,72.26359104015306,Potash,126.85868048631427,726.6970946093618,13.025776941536556,11.23078815170704
Andhra Pradesh,2003,Rabi,Wheat,639.536681244987,61.89823147783417,NPK,110.64646651375946,1425.571641355183,15.68800364999614,18.464425101649624
Andhra Pradesh,2001,Rabi,Rice,279.7229417612739,85.75972707671214,NPK,133.30110244906982,961.739257790176,16.655345128589246,18.270311553823536
Andhra Pradesh,2008,Zaid,Maize,408.619201531324,80.23390707772023,Urea,129.12965451036592,1140.670467836438,15.912406544434104,10.97045659168108
Karnataka,2021,Kharif,Cotton,232.06605103820945,32.04040526124193,Urea,66.33049775048971,649.6071447650122,20.290785906358902,18.179104558384072
Tamil Nadu,2005,Kharif,Wheat,532.2229270172757,70.12416791840954,Urea,130.9127886157683,1318.2754188829763,15.533323485478878,14.127599131733298
Karnataka,2004,Kharif,Rice,171.93543389002775,75.32078749901666,DAP,123.59965868012618,774.171581277925,32.64163084357544,31.87583995846231
Maharashtra,2018,Zaid,Maize,888.759302447773,49.10584058304684,Urea,85.43672333268619,1715.5128053655549,22.390947094975935,19.801505812210515
Maharashtra,2008,Kharif,Wheat,930.5641800351324,36.96690627170224,DAP,82.95016695264812,1750.0438730123335,15.33360469514891,19.036205936173474
Maharashtra,2008,Zaid,Cotton,831.65906742194,90.8143804028184,NPK,139.42801034673076,1813.9537118920812,33.362128498492645,37.84379068298658
Karnataka,2013,Kharif,Wheat,137.37696078869666,40.18516441905419,Potash,71.4047737743741,538.3695800138502,32.490283069773945,36.6129828187237
Maharashtra,2022,Rabi,Rice,339.38370014486986,1.7934145835085606,Potash,17.599078232354707,667.0538773866139,32.655321919896124,27.77095573803759
Andhra Pradesh,2011,Zaid,Maize,824.9446814261521,24.488502117025543,NPK,37.892497705172936,1463.9629887958604,11.742697643717474,14.742387761598728
Maharashtra,2001,Kharif,Cotton,781.2785173499933,57.273946235191815,Potash,106.43156021390067,1618.3079821667136,39.423152875337145,34.731394764782394
Andhra Pradesh,2000,Rabi,Cotton,144.58509058470185,71.9441749662993,Potash,119.56260908975372,717.1285783672328,34.371793626026204,34.441826778841545
Tamil Nadu,2014,Zaid,Cotton,695.4275979810405,26.521168480222705,DAP,49.359850946044375,1307.3383962180103,19.143267959665067,18.574899453036473
Tamil Nadu,2007,Zaid,Maize,724.1372120140638,92.64715787476591,NPK,144.4522941629172,1675.7256168046501,14.103508573050924,13.62326846682271
Maharashtra,2021,Kharif,Rice,413.0746958131003,35.688707228078385,Potash,62.59411578273802,937.7880493220789,21.00555174782522,21.944107408900017
Karnataka,2001,Rabi,Wheat,637.4061697332692,68.89704606479758,DAP,108.64502003604512,1420.8424701646766,17.342752767681496,22.222036655221768
Maharashtra,2014,Kharif,Rice,192.29403309355723,42.57990859594411,Potash,69.12531993826127,609.9660321696431,24.870761837463196,23.467292084625228
Maharashtra,2007,Zaid,Maize,911.6178596716748,41.20439764549961,Potash,65.8745668164314,1699.4888837328674,16.665040363071725,20.95497780155535
Karnataka,2015,Kharif,Rice,712.8057286436201,7.717303124671345,NPK,20.386717665176135,1243.5309566249045,32.42923309690617,34.268899208431556
Andhra Pradesh,2012,Rabi,Maize,412.17490117179875,44.563733217388986,DAP,67.78365548088777,945.4178297456903,15.622821232660304,17.35884865911244
Maharashtra,2003,Rabi,Cotton,610.4508641273785,6.604826020120552,Potash,20.61422018061321,1082.0013635153757,28.599021965961757,30.400282251458723
Maharashtra,2002,Rabi,Cotton,625.172173596716,32.61247259784871,Potash,63.62887169462655,1250.1481137835,39.34442670268694,37.97217656479317
Maharashtra,2015,Rabi,Wheat,491.25450602159975,74.61583897274889,DAP,122.72626552140827,1244.2222926991765,17.880851194951912,21.65029776510031
Karnataka,2020,Zaid,Maize,275.3274596705743,32.904644814393095,Potash,66.7871062900143,726.8330724237678,21.477314326077106,26.408158605138713
Maharashtra,2016,Kharif,Cotton,144.258425345995,19.387806498157584,Potash,38.35590408683295,443.65980665342784,32.35170584406448,31.931097005762645
Karnataka,2006,Rabi,Cotton,869.9848130746279,80.76535934654261,Urea,123.48366802230984,1816.7564864302103,21.83620601261707,24.66606726688791
Karnataka,2001,Kharif,Wheat,721.1829091297192,60.76673467577764,NPK,107.47345345336154,1526.2364974232962,33.70928760421975,35.81832939495277
Andhra Pradesh,2000,Kharif,Maize,267.43896887987444,56.5064305829583,Urea,88.32778182260425,796.706608797021,38.758336614630956,34.11682953590963
Maharashtra,2015,Rabi,Cotton,655.5803624802799,59.78019275234148,NPK,94.41509684636311,1399.9134456728823,34.58609792226256,37.99156137759431
Tamil Nadu,2004,Rabi,Cotton,686.53500770496,5.626675468157287,Potash,14.76247336936646,1180.4797167876795,35.39984587011329,39.747259244352506
Karnataka,2000,Rabi,Cotton,305.15787441306435,80.03924861061223,Urea,134.99725340153952,992.9499194299109,30.84178684672683,29.795287267253272
Karnataka,2001,Kharif,Cotton,900.5121912605845,1.900186346246647,NPK,22.514644282825525,1503.175735562127,37.182669352612166,35.28223379002415
Karnataka,2015,Kharif,Wheat,907.029240206656,6.700316098101693,Potash,37.02195728100866,1563.1545945012158,12.594342720852554,12.083201378972717
Karnataka,2006,Kharif,Wheat,211.8853921183125,1.3742374848237535,NPK,28.64217835103743,493.33280105842556,17.376332082695008,14.64176390714311
Maharashtra,2014,Rabi,Wheat,993.6056916629905,72.74592792339011,Potash,112.62618414798602,1972.3966983196317,11.866883354773204,16.11256098879131
Andhra Pradesh,2004,Kharif,Wheat,959.4474632932482,40.77909974701254,Urea,70.72275682694291,1780.2018522042233,14.835123399488255,16.220061158801247
